+--------------------------------------------------------------------------------------------------------------------------------------------------+
| key                                                                | types                                 | occurrences | percents              |
| images.ingredients_pt.sizes.100.w                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_pt.sizes.200                                    | Object                                |           2 |   0.04997501249375312 |
| images.ingredients_pt.sizes.200.h                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_pt.sizes.200.w                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_pt.sizes.400                                    | Object                                |           2 |   0.04997501249375312 |
| images.ingredients_pt.sizes.400.h                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_pt.sizes.400.w                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_pt.sizes.full                                   | Object                                |           2 |   0.04997501249375312 |
| images.ingredients_pt.sizes.full.h                                 | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_pt.sizes.full.w                                 | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_pt.white_magic                                  | null                                  |           2 |   0.04997501249375312 |
| images.ingredients_pt.x1                                           | null (1),String (1)                   |           2 |   0.04997501249375312 |
| images.ingredients_pt.x2                                           | null (1),String (1)                   |           2 |   0.04997501249375312 |
| images.ingredients_pt.y1                                           | null (1),String (1)                   |           2 |   0.04997501249375312 |
| images.ingredients_pt.y2                                           | null (1),String (1)                   |           2 |   0.04997501249375312 |
| images.ingredients_ru                                              | Object                                |           2 |   0.04997501249375312 |
| images.ingredients_ru.angle                                        | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_ru.geometry                                     | String                                |           2 |   0.04997501249375312 |
| images.ingredients_ru.imgid                                        | String                                |           2 |   0.04997501249375312 |
| images.ingredients_ru.normalize                                    | null                                  |           2 |   0.04997501249375312 |
| images.ingredients_ru.rev                                          | String                                |           2 |   0.04997501249375312 |
| images.ingredients_ru.sizes                                        | Object                                |           2 |   0.04997501249375312 |
| images.ingredients_ru.sizes.100                                    | Object                                |           2 |   0.04997501249375312 |
| images.ingredients_ru.sizes.100.h                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_ru.sizes.100.w                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_ru.sizes.200                                    | Object                                |           2 |   0.04997501249375312 |
| images.ingredients_ru.sizes.200.h                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_ru.sizes.200.w                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_ru.sizes.400                                    | Object                                |           2 |   0.04997501249375312 |
| images.ingredients_ru.sizes.400.h                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_ru.sizes.400.w                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_ru.sizes.full                                   | Object                                |           2 |   0.04997501249375312 |
| images.ingredients_ru.sizes.full.h                                 | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_ru.sizes.full.w                                 | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_ru.white_magic                                  | null                                  |           2 |   0.04997501249375312 |
| images.ingredients_ru.x1                                           | String                                |           2 |   0.04997501249375312 |
| images.ingredients_ru.x2                                           | String                                |           2 |   0.04997501249375312 |
| images.ingredients_ru.y1                                           | String                                |           2 |   0.04997501249375312 |
| images.ingredients_ru.y2                                           | String                                |           2 |   0.04997501249375312 |
| images.ingredients_sv                                              | Object                                |           2 |   0.04997501249375312 |
| images.ingredients_sv.angle                                        | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_sv.geometry                                     | String                                |           2 |   0.04997501249375312 |
| images.ingredients_sv.imgid                                        | String                                |           2 |   0.04997501249375312 |
| images.ingredients_sv.normalize                                    | null                                  |           2 |   0.04997501249375312 |
| images.ingredients_sv.rev                                          | String                                |           2 |   0.04997501249375312 |
| images.ingredients_sv.sizes                                        | Object                                |           2 |   0.04997501249375312 |
| images.ingredients_sv.sizes.100                                    | Object                                |           2 |   0.04997501249375312 |
| images.ingredients_sv.sizes.100.h                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_sv.sizes.100.w                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_sv.sizes.200                                    | Object                                |           2 |   0.04997501249375312 |
| images.ingredients_sv.sizes.200.h                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_sv.sizes.200.w                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_sv.sizes.400                                    | Object                                |           2 |   0.04997501249375312 |
| images.ingredients_sv.sizes.400.h                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_sv.sizes.400.w                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_sv.sizes.full                                   | Object                                |           2 |   0.04997501249375312 |
| images.ingredients_sv.sizes.full.h                                 | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_sv.sizes.full.w                                 | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_sv.white_magic                                  | null                                  |           2 |   0.04997501249375312 |
| images.ingredients_sv.x1                                           | String                                |           2 |   0.04997501249375312 |
| images.ingredients_sv.x2                                           | String                                |           2 |   0.04997501249375312 |
| images.ingredients_sv.y1                                           | String                                |           2 |   0.04997501249375312 |
| images.ingredients_sv.y2                                           | String                                |           2 |   0.04997501249375312 |
| images.ingredients_tr                                              | Object                                |           2 |   0.04997501249375312 |
| images.ingredients_tr.angle                                        | null                                  |           2 |   0.04997501249375312 |
| images.ingredients_tr.geometry                                     | String                                |           2 |   0.04997501249375312 |
| images.ingredients_tr.imgid                                        | String                                |           2 |   0.04997501249375312 |
| images.ingredients_tr.normalize                                    | null                                  |           2 |   0.04997501249375312 |
| images.ingredients_tr.rev                                          | String                                |           2 |   0.04997501249375312 |
| images.ingredients_tr.sizes                                        | Object                                |           2 |   0.04997501249375312 |
| images.ingredients_tr.sizes.100                                    | Object                                |           2 |   0.04997501249375312 |
| images.ingredients_tr.sizes.100.h                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_tr.sizes.100.w                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_tr.sizes.200                                    | Object                                |           2 |   0.04997501249375312 |
| images.ingredients_tr.sizes.200.h                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_tr.sizes.200.w                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_tr.sizes.400                                    | Object                                |           2 |   0.04997501249375312 |
| images.ingredients_tr.sizes.400.h                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_tr.sizes.400.w                                  | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_tr.sizes.full                                   | Object                                |           2 |   0.04997501249375312 |
| images.ingredients_tr.sizes.full.h                                 | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_tr.sizes.full.w                                 | Number                                |           2 |   0.04997501249375312 |
| images.ingredients_tr.white_magic                                  | null                                  |           2 |   0.04997501249375312 |
| images.ingredients_tr.x1                                           | null                                  |           2 |   0.04997501249375312 |
| images.ingredients_tr.x2                                           | null                                  |           2 |   0.04997501249375312 |
| images.ingredients_tr.y1                                           | null                                  |           2 |   0.04997501249375312 |
| images.ingredients_tr.y2                                           | null                                  |           2 |   0.04997501249375312 |
| images.nutrition_it                                                | Object                                |           2 |   0.04997501249375312 |
| images.nutrition_it.angle                                          | null                                  |           2 |   0.04997501249375312 |
| images.nutrition_it.geometry                                       | String                                |           2 |   0.04997501249375312 |
| images.nutrition_it.imgid                                          | String                                |           2 |   0.04997501249375312 |
| images.nutrition_it.normalize                                      | null                                  |           2 |   0.04997501249375312 |
| images.nutrition_it.rev                                            | String                                |           2 |   0.04997501249375312 |
| images.nutrition_it.sizes                                          | Object                                |           2 |   0.04997501249375312 |
| images.nutrition_it.sizes.100                                      | Object                                |           2 |   0.04997501249375312 |
| images.nutrition_it.sizes.100.h                                    | Number                                |           2 |   0.04997501249375312 |
| images.nutrition_it.sizes.100.w                                    | Number                                |           2 |   0.04997501249375312 |
| images.nutrition_it.sizes.200                                      | Object                                |           2 |   0.04997501249375312 |
| images.nutrition_it.sizes.200.h                                    | Number                                |           2 |   0.04997501249375312 |
| images.nutrition_it.sizes.200.w                                    | Number                                |           2 |   0.04997501249375312 |
| images.nutrition_it.sizes.400                                      | Object                                |           2 |   0.04997501249375312 |
| images.nutrition_it.sizes.400.h                                    | Number                                |           2 |   0.04997501249375312 |
| images.nutrition_it.sizes.400.w                                    | Number                                |           2 |   0.04997501249375312 |
| images.nutrition_it.sizes.full                                     | Object                                |           2 |   0.04997501249375312 |
| images.nutrition_it.sizes.full.h                                   | Number                                |           2 |   0.04997501249375312 |
| images.nutrition_it.sizes.full.w                                   | Number                                |           2 |   0.04997501249375312 |
| images.nutrition_it.white_magic                                    | null                                  |           2 |   0.04997501249375312 |
| images.nutrition_it.x1                                             | null                                  |           2 |   0.04997501249375312 |
| images.nutrition_it.x2                                             | null                                  |           2 |   0.04997501249375312 |
| images.nutrition_it.y1                                             | null                                  |           2 |   0.04997501249375312 |
| images.nutrition_it.y2                                             | null                                  |           2 |   0.04997501249375312 |
| ingredients_text_nl                                                | String                                |           2 |   0.04997501249375312 |
| ingredients_text_nl_debug_tags                                     | Array                                 |           2 |   0.04997501249375312 |
| ingredients_text_tr                                                | String                                |           2 |   0.04997501249375312 |
| ingredients_text_tr_debug_tags                                     | Array                                 |           2 |   0.04997501249375312 |
| ingredients_text_with_allergens_no                                 | String (1),null (1)                   |           2 |   0.04997501249375312 |
| ingredients_text_with_allergens_ru                                 | String (1),null (1)                   |           2 |   0.04997501249375312 |
| ingredients_text_with_allergens_sv                                 | String (1),null (1)                   |           2 |   0.04997501249375312 |
| languages.en:norwegian                                             | Number                                |           2 |   0.04997501249375312 |
| languages.en:portuguese                                            | Number                                |           2 |   0.04997501249375312 |
| languages.en:russian                                               | Number                                |           2 |   0.04997501249375312 |
| languages.en:swedish                                               | Number                                |           2 |   0.04997501249375312 |
| languages_codes.no                                                 | Number                                |           2 |   0.04997501249375312 |
| languages_codes.pt                                                 | Number                                |           2 |   0.04997501249375312 |
| languages_codes.ru                                                 | Number                                |           2 |   0.04997501249375312 |
| languages_codes.sv                                                 | Number                                |           2 |   0.04997501249375312 |
| nutriments.omega-3-fat                                             | Number                                |           2 |   0.04997501249375312 |
| nutriments.omega-3-fat_100g                                        | Number                                |           2 |   0.04997501249375312 |
| nutriments.omega-3-fat_serving                                     | String (1),Number (1)                 |           2 |   0.04997501249375312 |
| nutriments.omega-3-fat_unit                                        | String                                |           2 |   0.04997501249375312 |
| nutriments.omega-3-fat_value                                       | String                                |           2 |   0.04997501249375312 |
| nutriments.salt_modifier                                           | String                                |           2 |   0.04997501249375312 |
| nutriments.sodium_modifier                                         | String                                |           2 |   0.04997501249375312 |
| product_name_nl                                                    | String                                |           2 |   0.04997501249375312 |
| generic_name_af                                                    | String                                |           1 |   0.02498750624687656 |
| generic_name_af_debug_tags                                         | Array                                 |           1 |   0.02498750624687656 |
| generic_name_cs                                                    | String                                |           1 |   0.02498750624687656 |
| generic_name_cs_debug_tags                                         | Array                                 |           1 |   0.02498750624687656 |
| generic_name_de                                                    | String                                |           1 |   0.02498750624687656 |
| generic_name_de_debug_tags                                         | Array                                 |           1 |   0.02498750624687656 |
| generic_name_es                                                    | String                                |           1 |   0.02498750624687656 |
| generic_name_es_debug_tags                                         | Array                                 |           1 |   0.02498750624687656 |
| generic_name_fi                                                    | String                                |           1 |   0.02498750624687656 |
| generic_name_fi_debug_tags                                         | Array                                 |           1 |   0.02498750624687656 |
| generic_name_it                                                    | String                                |           1 |   0.02498750624687656 |
| generic_name_it_debug_tags                                         | Array                                 |           1 |   0.02498750624687656 |
| generic_name_no                                                    | String                                |           1 |   0.02498750624687656 |
| generic_name_no_debug_tags                                         | Array                                 |           1 |   0.02498750624687656 |
| generic_name_pt                                                    | String                                |           1 |   0.02498750624687656 |
| generic_name_pt_debug_tags                                         | Array                                 |           1 |   0.02498750624687656 |
| generic_name_ru                                                    | String                                |           1 |   0.02498750624687656 |
| generic_name_ru_debug_tags                                         | Array                                 |           1 |   0.02498750624687656 |
| generic_name_sv                                                    | String                                |           1 |   0.02498750624687656 |
| generic_name_sv_debug_tags                                         | Array                                 |           1 |   0.02498750624687656 |
| generic_name_zh                                                    | String                                |           1 |   0.02498750624687656 |
| generic_name_zh_debug_tags                                         | Array                                 |           1 |   0.02498750624687656 |
| images.12                                                          | Object                                |           1 |   0.02498750624687656 |
| images.12.sizes                                                    | Object                                |           1 |   0.02498750624687656 |
| images.12.sizes.100                                                | Object                                |           1 |   0.02498750624687656 |
| images.12.sizes.100.h                                              | Number                                |           1 |   0.02498750624687656 |
| images.12.sizes.100.w                                              | Number                                |           1 |   0.02498750624687656 |
| images.12.sizes.400                                                | Object                                |           1 |   0.02498750624687656 |
| images.12.sizes.400.h                                              | Number                                |           1 |   0.02498750624687656 |
| images.12.sizes.400.w                                              | Number                                |           1 |   0.02498750624687656 |
| images.12.sizes.full                                               | Object                                |           1 |   0.02498750624687656 |
| images.12.sizes.full.h                                             | Number                                |           1 |   0.02498750624687656 |
| images.12.sizes.full.w                                             | Number                                |           1 |   0.02498750624687656 |
| images.12.uploaded_t                                               | Number                                |           1 |   0.02498750624687656 |
| images.12.uploader                                                 | String                                |           1 |   0.02498750624687656 |
| images.13                                                          | Object                                |           1 |   0.02498750624687656 |
| images.13.sizes                                                    | Object                                |           1 |   0.02498750624687656 |
| images.13.sizes.100                                                | Object                                |           1 |   0.02498750624687656 |
| images.13.sizes.100.h                                              | Number                                |           1 |   0.02498750624687656 |
| images.13.sizes.100.w                                              | Number                                |           1 |   0.02498750624687656 |
| images.13.sizes.400                                                | Object                                |           1 |   0.02498750624687656 |
| images.13.sizes.400.h                                              | Number                                |           1 |   0.02498750624687656 |
| images.13.sizes.400.w                                              | Number                                |           1 |   0.02498750624687656 |
| images.13.sizes.full                                               | Object                                |           1 |   0.02498750624687656 |
| images.13.sizes.full.h                                             | Number                                |           1 |   0.02498750624687656 |
| images.13.sizes.full.w                                             | Number                                |           1 |   0.02498750624687656 |
| images.13.uploaded_t                                               | Number                                |           1 |   0.02498750624687656 |
| images.13.uploader                                                 | String                                |           1 |   0.02498750624687656 |
| images.14                                                          | Object                                |           1 |   0.02498750624687656 |
| images.14.sizes                                                    | Object                                |           1 |   0.02498750624687656 |
| images.14.sizes.100                                                | Object                                |           1 |   0.02498750624687656 |
| images.14.sizes.100.h                                              | Number                                |           1 |   0.02498750624687656 |
| images.14.sizes.100.w                                              | Number                                |           1 |   0.02498750624687656 |
| images.14.sizes.400                                                | Object                                |           1 |   0.02498750624687656 |
| images.14.sizes.400.h                                              | Number                                |           1 |   0.02498750624687656 |
| images.14.sizes.400.w                                              | Number                                |           1 |   0.02498750624687656 |
| images.14.sizes.full                                               | Object                                |           1 |   0.02498750624687656 |
| images.14.sizes.full.h                                             | Number                                |           1 |   0.02498750624687656 |
| images.14.sizes.full.w                                             | Number                                |           1 |   0.02498750624687656 |
| images.14.uploaded_t                                               | Number                                |           1 |   0.02498750624687656 |
| images.14.uploader                                                 | String                                |           1 |   0.02498750624687656 |
| images.15                                                          | Object                                |           1 |   0.02498750624687656 |
| images.15.sizes                                                    | Object                                |           1 |   0.02498750624687656 |
| images.15.sizes.100                                                | Object                                |           1 |   0.02498750624687656 |
| images.15.sizes.100.h                                              | Number                                |           1 |   0.02498750624687656 |
| images.15.sizes.100.w                                              | Number                                |           1 |   0.02498750624687656 |
| images.15.sizes.400                                                | Object                                |           1 |   0.02498750624687656 |
| images.15.sizes.400.h                                              | Number                                |           1 |   0.02498750624687656 |
| images.15.sizes.400.w                                              | Number                                |           1 |   0.02498750624687656 |
| images.15.sizes.full                                               | Object                                |           1 |   0.02498750624687656 |
| images.15.sizes.full.h                                             | Number                                |           1 |   0.02498750624687656 |
| images.15.sizes.full.w                                             | Number                                |           1 |   0.02498750624687656 |
| images.15.uploaded_t                                               | Number                                |           1 |   0.02498750624687656 |
| images.15.uploader                                                 | String                                |           1 |   0.02498750624687656 |
| images.16                                                          | Object                                |           1 |   0.02498750624687656 |
| images.16.sizes                                                    | Object                                |           1 |   0.02498750624687656 |
| images.16.sizes.100                                                | Object                                |           1 |   0.02498750624687656 |
| images.16.sizes.100.h                                              | Number                                |           1 |   0.02498750624687656 |
| images.16.sizes.100.w                                              | Number                                |           1 |   0.02498750624687656 |
| images.16.sizes.400                                                | Object                                |           1 |   0.02498750624687656 |
| images.16.sizes.400.h                                              | Number                                |           1 |   0.02498750624687656 |
| images.16.sizes.400.w                                              | Number                                |           1 |   0.02498750624687656 |
| images.16.sizes.full                                               | Object                                |           1 |   0.02498750624687656 |
| images.16.sizes.full.h                                             | Number                                |           1 |   0.02498750624687656 |
| images.16.sizes.full.w                                             | Number                                |           1 |   0.02498750624687656 |
| images.16.uploaded_t                                               | Number                                |           1 |   0.02498750624687656 |
| images.16.uploader                                                 | String                                |           1 |   0.02498750624687656 |
| images.17                                                          | Object                                |           1 |   0.02498750624687656 |
| images.17.sizes                                                    | Object                                |           1 |   0.02498750624687656 |
| images.17.sizes.100                                                | Object                                |           1 |   0.02498750624687656 |
| images.17.sizes.100.h                                              | Number                                |           1 |   0.02498750624687656 |
| images.17.sizes.100.w                                              | Number                                |           1 |   0.02498750624687656 |
| images.17.sizes.400                                                | Object                                |           1 |   0.02498750624687656 |
| images.17.sizes.400.h                                              | Number                                |           1 |   0.02498750624687656 |
| images.17.sizes.400.w                                              | Number                                |           1 |   0.02498750624687656 |
| images.17.sizes.full                                               | Object                                |           1 |   0.02498750624687656 |
| images.17.sizes.full.h                                             | Number                                |           1 |   0.02498750624687656 |
| images.17.sizes.full.w                                             | Number                                |           1 |   0.02498750624687656 |
| images.17.uploaded_t                                               | Number                                |           1 |   0.02498750624687656 |
| images.17.uploader                                                 | String                                |           1 |   0.02498750624687656 |
| images.18                                                          | Object                                |           1 |   0.02498750624687656 |
| images.18.sizes                                                    | Object                                |           1 |   0.02498750624687656 |
| images.18.sizes.100                                                | Object                                |           1 |   0.02498750624687656 |
| images.18.sizes.100.h                                              | Number                                |           1 |   0.02498750624687656 |
| images.18.sizes.100.w                                              | Number                                |           1 |   0.02498750624687656 |
| images.18.sizes.400                                                | Object                                |           1 |   0.02498750624687656 |
| images.18.sizes.400.h                                              | Number                                |           1 |   0.02498750624687656 |
| images.18.sizes.400.w                                              | Number                                |           1 |   0.02498750624687656 |
| images.18.sizes.full                                               | Object                                |           1 |   0.02498750624687656 |
| images.18.sizes.full.h                                             | Number                                |           1 |   0.02498750624687656 |
| images.18.sizes.full.w                                             | Number                                |           1 |   0.02498750624687656 |
| images.18.uploaded_t                                               | Number                                |           1 |   0.02498750624687656 |
| images.18.uploader                                                 | String                                |           1 |   0.02498750624687656 |
| images.19                                                          | Object                                |           1 |   0.02498750624687656 |
| images.19.sizes                                                    | Object                                |           1 |   0.02498750624687656 |
| images.19.sizes.100                                                | Object                                |           1 |   0.02498750624687656 |
| images.19.sizes.100.h                                              | Number                                |           1 |   0.02498750624687656 |
| images.19.sizes.100.w                                              | Number                                |           1 |   0.02498750624687656 |
| images.19.sizes.400                                                | Object                                |           1 |   0.02498750624687656 |
| images.19.sizes.400.h                                              | Number                                |           1 |   0.02498750624687656 |
| images.19.sizes.400.w                                              | Number                                |           1 |   0.02498750624687656 |
| images.19.sizes.full                                               | Object                                |           1 |   0.02498750624687656 |
| images.19.sizes.full.h                                             | Number                                |           1 |   0.02498750624687656 |
| images.19.sizes.full.w                                             | Number                                |           1 |   0.02498750624687656 |
| images.19.uploaded_t                                               | Number                                |           1 |   0.02498750624687656 |
| images.19.uploader                                                 | String                                |           1 |   0.02498750624687656 |
| images.front_gu                                                    | Object                                |           1 |   0.02498750624687656 |
| images.front_gu.angle                                              | null                                  |           1 |   0.02498750624687656 |
| images.front_gu.geometry                                           | String                                |           1 |   0.02498750624687656 |
| images.front_gu.imgid                                              | String                                |           1 |   0.02498750624687656 |
| images.front_gu.normalize                                          | null                                  |           1 |   0.02498750624687656 |
| images.front_gu.rev                                                | String                                |           1 |   0.02498750624687656 |
| images.front_gu.sizes                                              | Object                                |           1 |   0.02498750624687656 |
| images.front_gu.sizes.100                                          | Object                                |           1 |   0.02498750624687656 |
| images.front_gu.sizes.100.h                                        | Number                                |           1 |   0.02498750624687656 |
| images.front_gu.sizes.100.w                                        | Number                                |           1 |   0.02498750624687656 |
| images.front_gu.sizes.200                                          | Object                                |           1 |   0.02498750624687656 |
| images.front_gu.sizes.200.h                                        | Number                                |           1 |   0.02498750624687656 |
| images.front_gu.sizes.200.w                                        | Number                                |           1 |   0.02498750624687656 |
| images.front_gu.sizes.400                                          | Object                                |           1 |   0.02498750624687656 |
| images.front_gu.sizes.400.h                                        | Number                                |           1 |   0.02498750624687656 |
| images.front_gu.sizes.400.w                                        | Number                                |           1 |   0.02498750624687656 |
| images.front_gu.sizes.full                                         | Object                                |           1 |   0.02498750624687656 |
| images.front_gu.sizes.full.h                                       | Number                                |           1 |   0.02498750624687656 |
| images.front_gu.sizes.full.w                                       | Number                                |           1 |   0.02498750624687656 |
| images.front_gu.white_magic                                        | null                                  |           1 |   0.02498750624687656 |
| images.front_gu.x1                                                 | null                                  |           1 |   0.02498750624687656 |
| images.front_gu.x2                                                 | null                                  |           1 |   0.02498750624687656 |
| images.front_gu.y1                                                 | null                                  |           1 |   0.02498750624687656 |
| images.front_gu.y2                                                 | null                                  |           1 |   0.02498750624687656 |
| images.front_lt                                                    | Object                                |           1 |   0.02498750624687656 |
| images.front_lt.angle                                              | null                                  |           1 |   0.02498750624687656 |
| images.front_lt.geometry                                           | String                                |           1 |   0.02498750624687656 |
| images.front_lt.imgid                                              | String                                |           1 |   0.02498750624687656 |
| images.front_lt.normalize                                          | null                                  |           1 |   0.02498750624687656 |
| images.front_lt.rev                                                | String                                |           1 |   0.02498750624687656 |
| images.front_lt.sizes                                              | Object                                |           1 |   0.02498750624687656 |
| images.front_lt.sizes.100                                          | Object                                |           1 |   0.02498750624687656 |
| images.front_lt.sizes.100.h                                        | Number                                |           1 |   0.02498750624687656 |
| images.front_lt.sizes.100.w                                        | Number                                |           1 |   0.02498750624687656 |
| images.front_lt.sizes.200                                          | Object                                |           1 |   0.02498750624687656 |
| images.front_lt.sizes.200.h                                        | Number                                |           1 |   0.02498750624687656 |
| images.front_lt.sizes.200.w                                        | Number                                |           1 |   0.02498750624687656 |
| images.front_lt.sizes.400                                          | Object                                |           1 |   0.02498750624687656 |
| images.front_lt.sizes.400.h                                        | Number                                |           1 |   0.02498750624687656 |
| images.front_lt.sizes.400.w                                        | Number                                |           1 |   0.02498750624687656 |
| images.front_lt.sizes.full                                         | Object                                |           1 |   0.02498750624687656 |
| images.front_lt.sizes.full.h                                       | Number                                |           1 |   0.02498750624687656 |
| images.front_lt.sizes.full.w                                       | Number                                |           1 |   0.02498750624687656 |
